product_id,total_reviews,avg_star_rating,avg_sentiment
B00014FT06,2,4.0,0.2392
B00014G43W,8,5.0,0.9026
B00014H710,1,5.0,0.9506
B00014HI50,1,5.0,0.9897
B00014HN0A,1,4.0,0.2732
B00014HQCK,1,5.0,-0.128
B00014HS2S,1,5.0,0.6369
B00014IVPQ,15,4.9333,0.8487
B00014JNI0,12,5.0,0.8972
B00014JYNO,18,4.5556,0.8545
B00014K17C,3,3.6667,0.34
B00014VTNW,4,4.5,0.7995
B000154AAA,1,5.0,0.9468
B000155KT0,1,5.0,0.8625
B000158YDY,1,3.0,0.7579
B0001590IC,3,4.0,0.7098
B0001590JQ,1,4.0,0.8934
B0001590KU,1,5.0,0.9617
B0001590LO,1,5.0,0.9648
B0001590NW,1,2.0,0.2732
B0001590P0,2,5.0,0.6186
B0001590QE,2,5.0,0.8
B00015ECGC,2,5.0,0.7919
B00015EERY,1,1.0,0.9534
B00015HNMM,4,4.5,0.6893
B00015HOTE,1,4.0,0.296
B00015HOUI,1,4.0,-0.204
B00015HOUS,1,5.0,0.7351
B00015HOW6,2,5.0,0.8367
B00015HOWQ,2,4.5,0.692
B00015NIFI,2,5.0,0.9372
B00015UC48,1,1.0,-0.4019
B00015UC4I,3,5.0,0.6937
B00015UC4S,7,5.0,0.6153
B00015UC52,3,4.3333,0.538
B00015UC5M,3,5.0,0.8149
B00015UC6G,1,5.0,0.9337
B00015UC6Q,5,4.4,0.6746
B00015UC70,1,5.0,0.9616
B00015UC7K,1,5.0,0.9062
B00015UC9I,1,3.0,0.7783
B00015UELE,1,3.0,-0.1027
B00015UELY,1,1.0,0.5859
B00015UEM8,1,5.0,0.0
B00015UEMI,1,5.0,0.765
B00015UEMS,1,5.0,0.4215
B00015YTRY,1,5.0,0.9274
B00015YTSI,1,3.0,0.5106
B00015YTT2,1,5.0,0.4404
B00015YTU6,1,5.0,0.7269
B00015YTUQ,2,3.0,0.0811
B00015YU50,1,5.0,0.7579
B00016268M,1,3.0,0.7184
B00016268W,1,5.0,0.9468
B000162696,2,4.5,0.9108
B00016269Q,1,4.0,0.8658
B000162MSQ,5,4.6,0.9578
B000165LO8,1,5.0,0.7506
B0001689UG,2,4.5,0.6692
B0001689VU,1,2.0,0.8234
B000168QRM,2,4.0,0.9146
B000168QTU,1,5.0,0.996
B00016AQJ8,1,5.0,0.9702
B00016ATBS,2,5.0,0.9422
B00016ATJ0,1,5.0,0.9595
B00016AU3K,3,2.0,0.4931
B00016AU58,1,5.0,0.7506
B00016BS7W,1,3.0,-0.6369
B00016JGY4,1,2.0,0.1779
B00016JGYY,1,5.0,0.8173
B00016JGZI,2,4.5,0.8885
B00016JH16,1,3.0,0.7463
B00016JH2A,1,1.0,0.5574
B00016JH2U,1,3.0,0.8016
B00016JH3O,2,2.0,-0.0646
B00016JH5M,1,1.0,-0.1531
B00016LA7K,7,4.1429,0.45
B00016LA7U,5,3.6,0.6624
B00016LA8E,6,4.8333,0.8072
B00016LA8O,1,4.0,0.2732
B00016LA8Y,6,4.0,0.7115
B00016LA98,1,5.0,0.992
B00016LA9I,1,5.0,0.9747
B00016LA9S,2,3.0,0.4924
B00016LAFM,2,3.0,-0.0246
B00016LYZS,1,5.0,0.8591
B00016LZR0,1,5.0,0.6369
B00016LZRK,3,1.0,-0.3618
B00016LZT8,10,3.0,0.2484
B00016Q6BK,2,5.0,0.8821
B00016Q6DS,3,3.6667,0.2891
B00016Q6F6,4,5.0,0.8291
B00016R1MI,5,4.2,0.7778
B00016R3DK,1,5.0,0.8619
B00016R3DU,1,5.0,0.7906
B00016UT6I,1,4.0,0.9312
B00016UX0K,9,5.0,0.8641
B00016UX14,1,5.0,0.8834
B00016UX1E,2,5.0,0.4511
B00016V26O,2,5.0,0.9095
B00016W53I,1,2.0,0.4588
B00016W542,1,5.0,0.936
B00016XKQY,1,5.0,0.7717
B00016XLLS,2,5.0,0.7674
B00016XLMC,1,5.0,0.8779
B00016XLMW,1,3.0,-0.6597
B00016XLWC,2,3.0,0.9388
B000173IHE,1,5.0,0.9169
B00017L1TG,7,4.2857,0.8324
B00017LEX4,3,4.6667,0.8933
B00017LEXE,16,3.8125,0.5659
B00017LEXO,8,3.625,0.5182
B00017LEXY,2,4.5,0.833
B00017LEY8,3,2.3333,0.7418
B00017LEZC,1,1.0,0.0
B00017LEZM,2,3.0,0.3369
B00017LF06,1,5.0,0.6249
B00017LF0G,2,4.5,0.7808
B00017LF0Q,1,4.0,0.6808
B00017LF24,7,4.8571,0.6943
B00017P2GO,2,3.5,-0.114
B00017P2H8,2,3.0,0.5924
B00017P2IM,1,5.0,0.9854
B00017WSFC,1,5.0,0.8591
B00017WSHU,1,5.0,0.5719
B00017WSIE,1,2.0,-0.2023
B00017WSNE,1,5.0,0.9022
B00017WSO8,1,5.0,0.7003
B00017XCI4,1,5.0,0.9349
B00018CWLQ,1,5.0,0.872
B00018CWN4,2,3.5,0.5412
B00018CWZ2,1,5.0,0.8555
B00018CWZC,1,2.0,0.4939
B00018CWZM,1,5.0,0.7964
B00018CWZW,1,5.0,0.8402
B00018CX60,3,4.6667,0.9018
B00018CX6A,1,4.0,0.4588
B00018RC2U,2,5.0,0.0578
B00018U7RW,2,5.0,0.8863
B00018ZVSC,1,5.0,0.9001
B000197GMA,1,2.0,-0.5106
B000197ZQM,2,1.5,0.3514
B00019DOPI,1,1.0,-0.1576
B00019FVUE,1,5.0,0.9186
B00019T0ME,1,3.0,0.0516
B00019TMK4,2,5.0,0.9286
B00019ZCYY,1,5.0,0.7964
B0001A0ZHM,1,1.0,0.0
B0001AO8DY,3,5.0,0.9682
B0001AO9LA,6,3.5,0.3608
B0001AV4QS,2,3.5,0.7728
B0001AVRQK,2,3.0,0.6119
B0001AVSFK,1,4.0,0.9779
B0001AVSNM,1,5.0,0.9879
B0001AVSO6,1,5.0,0.6369
B0001AVTCW,2,3.5,-0.32
B0001AVTD6,2,5.0,0.9344
B0001AVTDQ,3,2.0,0.2586
B0001AVTE0,1,5.0,0.853
B0001B508A,1,5.0,0.9571
B0001B8VW2,1,5.0,0.5859
B0001B8W94,1,1.0,-0.91
B0001B8WBW,1,2.0,0.4019
B0001BFHCE,1,5.0,0.8225
B0001BGTSA,1,5.0,0.5719
B0001BGTV2,2,5.0,0.7766
B0001BGTW6,1,3.0,0.8479
B0001BGU0C,1,5.0,0.7003
B0001BGU1G,1,5.0,0.886
B0001BH5YM,2,5.0,0.9104
B0001BULDY,1,5.0,0.8908
B0001BUMN8,1,5.0,0.743
B0001BV0LG,3,5.0,0.8977
B0001BV4X0,1,5.0,0.8442
B0001BVD04,1,4.0,0.8836
B0001BVD8G,2,5.0,0.9168
B0001BVF7U,2,4.0,0.2528
B0001BVH9G,1,5.0,0.5106
B0001BVJIA,1,5.0,0.575
B0001BVO9Y,4,5.0,0.8808
B0001CVDYO,5,5.0,0.8498
B0001CVDZI,7,5.0,0.5711
B0001CVIE4,2,5.0,0.8676
B0001CWG9A,1,4.0,0.7184
B0001CXRKM,1,4.0,0.6597
B0001CXRL6,3,5.0,0.9591
B0001CXRLQ,1,5.0,0.8883
B0001CXRMK,2,5.0,0.9173
B0001CXU4K,1,5.0,0.9403
B0001CXUDQ,2,5.0,0.9013
B0001CXUEA,1,3.0,0.5106
B0001CXUEK,1,5.0,0.7964
B0001CXUH2,1,5.0,0.836
B0001CXUHC,1,1.0,-0.3182
B0001CXUHW,3,4.6667,0.6704
B0001DMTFU,2,4.5,0.8464
B0001DMTQO,1,4.0,0.5267
B0001DQHFI,1,5.0,0.9686
B0001DQHFS,1,5.0,0.926
B0001DR2BG,1,4.0,0.9337
B0001DR2CK,1,5.0,0.8271
B0001E1HZ2,1,5.0,0.9153
B0001E1INI,1,5.0,-0.4404
B0001E3LAQ,1,4.0,0.9899
B0001E3LCO,1,5.0,0.7363
B0001E5CJO,6,4.5,-0.098
B0001E6D7Y,1,5.0,0.6249
B0001E6D9M,1,5.0,0.1027
B0001E6DCE,1,5.0,0.0
B0001E6DCY,1,5.0,0.9928
B0001E6DEC,1,4.0,0.4767
B0001E8P0W,1,5.0,0.9403
B0001ENXJK,1,5.0,0.7906
B0001ENXOU,1,5.0,0.7645
B0001EQN88,13,4.1538,0.7165
B0001ES9F8,49,4.4082,0.7737
B0001ES9FI,32,4.4375,0.77
B0001FFHCK,3,4.0,0.9679
B0001FFK40,12,4.5,0.871
B0001FQUC6,1,5.0,0.8576
B0001FQUJY,1,5.0,0.9022
B0001FQUK8,2,5.0,0.957
B0001FQUL2,2,5.0,0.4983
B0001FQUYO,1,5.0,0.817
B0001FQV9S,2,3.5,0.5344
B0001FQVCA,2,3.5,0.6223
B0001FQVGG,1,2.0,0.3832
B0001FQVJ8,2,4.5,0.8908
B0001FQVJI,1,5.0,0.7783
B0001FQVKM,1,5.0,0.2263
B0001FQVMK,5,4.4,0.9099
B0001FR0B6,5,4.6,0.5028
B0001FR0BG,1,5.0,0.4284
B0001FR0BQ,3,4.6667,0.453
B0001FR0NE,1,4.0,0.5325
B0001FUFK4,1,3.0,0.7845
B0001FUGTE,3,2.3333,0.41
B0001FUJPA,1,1.0,0.8661
B0001FUJVO,2,3.0,0.5356
B0001FZG5S,1,3.0,0.1779
B0001G6V6K,1,5.0,0.4767
B0001G6V8I,1,5.0,0.8268
B0001G6VJW,1,5.0,0.5574
B0001G6VL0,1,3.0,0.7722
B0001G6VNS,2,5.0,0.7528
B0001G6VOC,1,5.0,0.8625
B0001GCAR4,3,4.0,0.8332
B0001GDC4O,5,4.8,0.8398
B0001GDE10,1,5.0,0.8646
B0001GDE1K,1,3.0,0.9432
B0001GDEO2,1,5.0,0.9081
B0001GLG9C,1,5.0,0.9686
B0001GQDZE,1,2.0,0.5559
B0001GSP9G,2,4.5,0.9861
B0001GSPC8,1,5.0,0.7841
B0001GSPCI,1,4.0,0.7423
B0001GUQ20,3,5.0,0.531
B0001GUQ34,3,3.6667,0.3427
B0001GV246,2,1.5,0.5172
B0001GV4NU,1,5.0,0.8834
B0001GV4OE,1,5.0,0.8834
B0001GV4OY,1,5.0,0.8834
B0001GV4QM,1,3.0,0.3892
B0001GV73W,1,5.0,0.939
B0001GZ6C0,3,4.3333,0.7474
B0001GZ6D4,1,5.0,0.2964
B0001GZ6F2,1,5.0,0.9661
B0001GZ6GG,3,4.6667,0.0783
B0001GZ6H0,1,5.0,0.8271
B0001H21YU,2,4.5,0.9322
B0001H2244,1,5.0,0.5859
B0001H22B2,1,5.0,0.6597
B0001HAF3Y,2,5.0,0.468
B0001I1HFS,9,3.5556,0.5981
B0001I9XO0,2,5.0,0.563
B0001I9XWW,1,5.0,0.7906
B0001IG49W,1,5.0,0.9136
B0001IOSCM,5,4.4,0.8872
B0001IOSDQ,2,5.0,0.2256
B0001IOSE0,1,5.0,0.8979
B0001IOSEU,1,5.0,0.9565
B0001IOSFY,1,5.0,0.8779
B0001IOSGI,1,5.0,0.4404
B0001IPLE6,1,5.0,0.9613
B0001IVR8A,4,3.5,0.8356
B0001J2NDW,1,5.0,0.8126
B0001J2NEG,1,5.0,0.9678
B0001J2NF0,1,5.0,0.9657
B0001JXBDI,1,4.0,0.7184
B0001JXBE2,1,5.0,0.9738
B0001JXDO0,1,5.0,0.891
B0001JXDOA,1,5.0,0.7351
B0001JXDOU,1,5.0,0.9042
B0001JXDSQ,1,5.0,0.9216
B0001JXDTA,1,2.0,0.7269
B0001JXDU4,1,4.0,-0.0258
B0001JXDUY,2,3.0,0.2489
B0001JXDXG,1,5.0,0.836
B0001JXE3U,1,5.0,0.7845
B0001JXE7Q,1,2.0,0.6682
B0001K5KKO,1,5.0,0.5984
B0001K5KMW,1,5.0,0.8591
B0001K5KXG,5,5.0,0.5866
B0001K5L1C,1,5.0,0.936
B0001K5LTY,3,5.0,0.5065
B0001K5MD4,1,3.0,0.0
B0001K5MGG,2,4.5,0.5342
B0001K5MGQ,1,4.0,0.92
B0001KBT9K,2,3.5,0.1696
B0001KH4AI,1,5.0,0.9881
B0001KH5NO,1,3.0,0.7595
B0001KH5P2,1,5.0,0.8779
B0001KH5RK,1,5.0,0.9337
B0001KH5YI,1,5.0,0.936
B0001KH60Q,1,1.0,-0.2755
B0001KH642,1,5.0,0.7717
B0001KL1XO,1,1.0,0.8885
B0001KL70Q,3,5.0,0.8877
B0001L3HLM,1,5.0,0.9379
B0001LJAW2,1,5.0,0.659
B0001LO32E,1,5.0,0.9153
B0001LO37O,2,5.0,0.833
B0001LQJZI,2,4.0,0.8587
B0001LQKBQ,7,4.7143,0.523
B0001LQZOI,1,5.0,0.8024
B0001LUGMK,1,5.0,0.9941
B0001LVX4K,2,4.5,0.7766
B0001M0YI0,1,5.0,0.9599
B0001M0YK8,1,5.0,0.4404
B0001M0YKI,1,5.0,0.3711
B0001M0YLM,1,5.0,0.2023
B0001M0YNU,1,5.0,0.986
B0001M0YU8,1,5.0,-0.1275
B0001M0YWQ,2,4.5,0.2124
B0001M0Z3O,3,5.0,0.659
B0001M0Z6Q,9,5.0,0.6593
B0001M0Z7K,1,3.0,0.9493
B0001M0ZL6,2,4.5,0.9093
B0001M0ZQ6,1,5.0,0.7351
B0001M0ZQG,1,5.0,0.9169
B0001M0ZQQ,1,5.0,0.6124
B0001M0ZRA,1,5.0,0.8658
B0001M0ZSY,1,3.0,0.9854
B0001M0ZUM,1,4.0,0.9101
B0001M0ZUW,1,4.0,0.9785
B0001M0ZX4,1,4.0,0.948
B0001M0ZZW,1,5.0,0.9648
B0001M10OW,1,5.0,0.355
B0001M10PQ,1,5.0,0.6511
B0001M10WE,1,5.0,0.8689
B0001M11D2,1,5.0,0.872
B0001M11HI,4,5.0,0.9341
B0001M1240,1,1.0,-0.5574
B0001M12LS,2,3.0,0.6489
B0001M12TA,1,1.0,0.8074
B0001M9WCY,1,5.0,0.9312
B0001MII5G,1,3.0,0.9364
B0001N44XA,1,3.0,0.8625
B0001N44XK,1,5.0,0.8225
B0001N47XM,1,5.0,-0.0516
B0001N485Y,1,5.0,0.9939
B0001N4886,1,5.0,0.6983
B0001N48S6,2,5.0,0.9204
B0001N48SG,3,4.6667,0.8614
B0001N7RLQ,2,3.0,0.2908
B0001N7RM0,1,5.0,0.9236
B0001P1JRC,1,3.0,0.9531
B0001P1JRW,1,1.0,0.7506
B0001P29QW,1,5.0,0.7964
B0001PB0LC,2,3.0,0.2359
B0001PB98Q,1,5.0,0.9442
B0001PB99A,3,2.6667,0.4666
B0001PB99K,4,3.25,0.6284
B0001POGRC,1,5.0,0.9808
B0001Q3FLO,3,4.3333,0.2697
B0001Q3GUY,1,5.0,0.936
B0001QNI8Y,1,2.0,0.9062
B0001QNMW6,2,2.5,0.5416
B0001QNMYE,1,4.0,0.8555
B0001QNMZ8,1,4.0,0.8399
B0001QYYVO,4,3.75,0.6322
B0001R04LM,2,3.0,0.5225
B0001R05J8,1,5.0,0.9371
B0001R05KC,3,3.6667,0.7334
B0001RIU3G,1,5.0,0.7003
B0001RT5OY,1,2.0,-0.1027
B0001RVNJY,1,5.0,0.8809
B0001SVZGE,6,5.0,0.8856
B0001T2K7Q,1,5.0,0.9769
B0001T2L5M,1,5.0,0.9534
B0001T3WCS,1,4.0,0.765
B0001TNCK0,1,5.0,0.9442
B0001TO8FI,4,4.5,0.4439
B0001TO8NU,2,5.0,-0.0569
B0001TPOY2,2,5.0,0.9182
B0001U4VK4,1,4.0,0.2006
B0001U92XU,1,5.0,0.9136
B0001UJPIW,1,5.0,0.4019
B0001UK0C2,3,3.6667,0.2018
B0001UK9CS,1,5.0,0.9169
B0001UQVUC,1,5.0,0.2023
B0001UQW7O,1,5.0,0.9042
B0001UQWDS,1,5.0,0.8316
B0001UQWE2,2,5.0,0.9088
B0001UQWEC,2,5.0,0.9088
B0001UQWEM,1,1.0,0.4019
B0001UXQ9Q,3,4.0,0.7501
B0001UZLE4,1,1.0,0.8047
B0001UZTJG,1,4.0,0.6369
B0001V48BA,1,1.0,-0.1779
B0001VAFGW,3,4.3333,0.8559
B0001VDXG6,3,2.3333,0.7087
B0001VE1A8,2,4.5,0.8648
B0001VKKOO,1,5.0,0.4404
B0001VNZC8,1,3.0,0.5423
B0001VS9QK,1,1.0,0.2732
B0001VULMA,1,5.0,0.8271
B0001VVCVO,1,5.0,0.9035
B0001VWBIW,1,5.0,0.9854
B0001VWCV8,1,5.0,0.6249
B0001VWDYE,1,4.0,0.7261
B0001VWDZ8,1,4.0,0.7261
B0001VWE02,1,2.0,0.0258
B0001VWEKM,1,2.0,-0.4215
B0001VWEKW,1,2.0,-0.4215
B0001VWERU,1,5.0,0.8934
B0001VWF4C,1,4.0,0.0516
B0001VWFBA,1,5.0,0.6249
B0001VWFBK,1,5.0,0.6249
B0001VWGJQ,1,4.0,0.7003
B0001VWGK0,1,5.0,0.5719
B0001VWGKK,1,5.0,0.7003
B0001VWGMI,1,5.0,0.9738
B0001VWGWI,1,5.0,0.7964
B0001VWNLM,1,5.0,-0.0516
B0001VWSEE,1,5.0,0.7506
B0001W2VYU,1,3.0,0.1602
B0001W2VZO,1,3.0,0.8834
B0001W2W1M,1,5.0,0.7506
B0001W2W5S,2,5.0,0.8814
B0001W2W62,10,3.7,0.4903
B0001W2XSO,1,5.0,0.946
B0001W6NTO,1,2.0,-0.4588
B0001W7M1W,3,4.6667,0.3865
B0001W7M26,1,5.0,0.6597
B0001W9QIY,1,5.0,0.9843
B0001WA6D8,4,5.0,0.7421
B0001WAMA0,3,3.6667,0.3673
B0001WAMN2,1,5.0,0.9907
B0001WAMNC,2,3.5,0.8678
B0001WKFYS,1,5.0,0.8876
B0001WKFZ2,1,2.0,0.0
B0001WOLMU,1,5.0,0.9657
B0001WOSQY,1,5.0,0.8957
B0001WV0TW,2,4.5,0.9093
B0001WV7VS,5,5.0,0.8564
B0001WYNDM,1,5.0,0.8658
B0001X0QIM,1,5.0,0.9274
B0001X344U,1,5.0,0.9665
B0001X74JG,1,5.0,-0.8479
B0001X74LE,1,5.0,0.4939
B0001XIZKI,1,5.0,0.6486
B0001XIZL2,1,5.0,0.9153
B0001XIZMG,2,5.0,0.7818
B0001XIZN0,3,3.6667,0.6219
B0001XXARQ,1,5.0,0.9847
B0001XXB3E,1,5.0,0.2732
B0001YNHSC,1,5.0,0.9153
B0001YYONO,1,5.0,-0.4019
B0001YYP10,1,1.0,-0.25
B0001ZMUW0,1,2.0,0.975
B0001ZMXRM,1,3.0,0.8155
B0001ZRHDM,1,1.0,0.2263
B0001ZTCVC,1,5.0,0.7964
B0001ZZ4PK,1,2.0,0.9118
B0001ZZGDU,1,5.0,0.5267
B0001ZZIEC,7,5.0,0.849
B000200E18,1,5.0,0.8834
B000209K0E,1,4.0,0.9592
B00020HHAO,29,4.4828,0.5775
B00020HHE0,33,4.1212,0.5503
B00020HHGS,21,4.0,0.4716
B00020HHHC,40,4.05,0.5832
B00020HHHW,1,5.0,0.9021
B00020HHK4,38,4.0263,0.5438
B00020HHM2,31,4.7097,0.7363
B00020HHRW,38,4.0789,0.5895
B00020QRM8,1,1.0,0.8481
B00020UGMU,7,4.4286,0.695
B00020UGN4,6,4.6667,0.7158
B00020UGNE,2,5.0,0.8932
B00020V5N4,3,4.6667,0.4861
B00020V5NE,4,5.0,0.7056
B00020V5NO,3,5.0,0.8858
B00020V8HC,1,5.0,0.9582
B00020XNTS,9,4.6667,0.9143
B00020XNU2,10,4.8,0.8232
B00020XNUC,5,4.6,0.9423
B00020XNUW,3,3.6667,0.4349
B00020XNV6,3,4.3333,0.9224
B000212VOK,2,5.0,0.725
B000213VIK,1,5.0,0.8957
B000214300,1,2.0,0.9485
B00021639Y,2,5.0,0.8962
B000216O16,1,5.0,0.7906
B00021OPO4,1,5.0,0.9866
B00021RG0E,2,2.5,0.3566
B00021VGPK,1,5.0,0.9937
B00021VGPU,1,5.0,0.6597
B00021YHT2,2,4.5,0.647
B0002268MA,3,1.3333,0.1029
B0002268R0,1,5.0,0.6705
B00022AM86,1,5.0,0.7964
B00022F2A4,1,5.0,0.9682
B00022VUAK,1,5.0,0.9186
B00023323W,1,5.0,0.9371
B0002337N2,1,5.0,0.872
B00023AZPK,1,5.0,0.9501
B00023E6NM,1,4.0,0.8176
B00023G7JI,1,5.0,0.5719
B00023NFNY,1,4.0,0.3612
B00023T3C6,2,5.0,0.8812
B00023T3GW,2,5.0,0.9002
B00023T3IA,4,4.5,0.8525
B00023T3J4,2,3.0,0.3246
B000246RSI,2,5.0,0.8621
B000246WIS,1,5.0,0.5574
B00024896G,4,5.0,0.7337
B000249E4W,1,2.0,0.5719
B000249E6A,1,5.0,0.8271
B00024CW1O,6,3.1667,0.6042
B00024D628,4,3.75,0.7423
B00024D9X4,4,2.0,0.5657
B00024DB5K,6,3.8333,0.756
B00024DB6Y,6,4.0,0.776
B00024G8WI,2,5.0,0.6816
B00024H3JK,2,4.0,0.6639
B00024YBX6,1,5.0,0.9186
B000255NUK,1,5.0,0.9628
B000255OIG,35,4.6857,0.7844
B00025644O,4,4.25,0.5826
B00025664W,1,4.0,0.9643
B00025691C,1,4.0,0.9812
B000256DPE,3,5.0,0.6903
B00025DKYG,2,5.0,0.8621
B00025DMXK,1,5.0,0.2732
B00025H3ZS,2,3.0,0.7627
B00025YVH6,6,5.0,0.9269
B00025YVPI,7,4.2857,0.7397
B00025YW9S,3,5.0,0.8993
B000260M96,6,3.6667,0.6692
B000261MX6,1,5.0,0.8591
B000261NR6,1,5.0,0.9201
B000261O02,2,5.0,0.9427
B000265D86,1,5.0,0.9493
B00026DE82,1,3.0,0.6117
B00026KG74,1,5.0,0.9571
B00026O5E4,1,5.0,0.7717
B00026S63A,1,4.0,0.7717
B00026SA8G,2,4.5,0.8149
B000271L90,2,4.0,0.8822
B00027CE28,4,4.0,0.5429
B00027CL5S,16,3.8125,0.7974
B00027CL76,1,5.0,0.6369
B00027DSUA,1,5.0,0.6232
B00027OCVY,1,5.0,0.9025
B00027UVL4,6,3.5,0.6925
B00027VBBS,1,5.0,0.8689
B000280UPK,2,5.0,0.985
B000285MC6,1,5.0,0.1621
B00028HN3M,1,4.0,-0.2023
B00028HN46,1,5.0,0.7689
B00028HN4G,2,3.0,0.4716
B00028HN5A,22,4.1364,0.5694
B00028HN64,4,5.0,0.6052
B00028LDJ2,1,1.0,0.8271
B00028LDJC,4,3.75,0.5764
B00028LFUY,1,5.0,0.6597
B00028LG9O,1,4.0,0.9735
B00028LGBM,1,2.0,0.9022
B00028LGDK,1,5.0,0.796
B00028LJ4Q,1,5.0,0.9819
B00028LRES,1,5.0,0.807
B00028LTJG,1,5.0,0.875
B00028LU3Q,1,5.0,0.5719
B00028LU40,4,3.5,0.5042
B00028LVKS,1,5.0,0.6384
B00028LVWG,1,3.0,0.8176
B00028M72E,2,5.0,0.9784
B00028MI1O,1,5.0,0.8934
B00028MJ2M,2,4.5,0.5623
B00028MLN4,1,5.0,0.945
B00028MUBM,1,5.0,0.9853
B00028MUDA,6,3.6667,0.6395
B00028N5Q6,2,4.5,0.8312
B00028P3CK,11,4.1818,0.6498
B00028PD7A,3,3.3333,0.8652
B00028PKA0,1,5.0,0.5839
B00028PPPU,1,5.0,0.9873
B00028PVAO,1,5.0,0.8748
B00028Q450,2,5.0,0.8608
B00028Q9NC,1,5.0,0.9831
B00028QD24,1,5.0,0.6486
B00028QDMY,8,4.125,0.6521
B000294DE8,2,3.0,-0.7303
B0002994Q0,3,4.6667,0.8403
B00029F5E0,9,4.1111,0.646
B00029KG4O,1,4.0,0.4404
B00029KOVO,3,4.6667,0.8924
B00029LEEK,1,5.0,0.7506
B00029XN7G,1,4.0,0.8271
B0002AHT84,2,5.0,0.645
B0002APNCS,1,2.0,-0.7184
B0002APS0A,1,3.0,0.8747
B0002AQ1JW,1,3.0,0.0762
B0002AQ1LU,1,5.0,0.9296
B0002AQ1MO,1,5.0,0.5994
B0002AQ23W,1,5.0,0.5994
B0002AQ2VY,3,4.6667,0.4685
B0002AQ2WI,3,4.3333,0.4894
B0002AQ56Q,1,5.0,0.91
B0002AQ5Q6,1,5.0,0.91
B0002AQ7QO,1,1.0,0.5423
B0002AQRMI,2,3.5,0.7002
B0002AQZDE,1,3.0,0.6908
B0002ARQYQ,30,3.7333,0.7113
B0002ARRCC,3,4.0,0.8381
B0002ARSR6,3,3.0,0.817
B0002AS5FA,2,3.0,0.222
B0002AS5FK,1,4.0,0.8271
B0002ASB04,4,3.5,0.1742
B0002ASBZY,1,5.0,0.696
B0002ASC0S,1,5.0,0.765
B0002ASCO4,8,3.75,0.3333
B0002ASCR6,1,4.0,0.9493
B0002ASCRG,1,1.0,-0.1962
B0002ASCRQ,2,5.0,0.8894
B0002ASM94,10,4.3,0.7411
B0002ASMT4,8,4.125,0.8695
B0002ASNAW,1,2.0,0.9439
B0002ATXP6,1,5.0,0.953
B0002AUTY0,2,5.0,0.7238
B0002AWQ0A,2,5.0,0.8183
B0002AX2Z8,1,5.0,-0.0516
B0002AZWX8,1,3.0,-0.0772
B0002AZWYC,5,5.0,0.6295
B0002B034K,1,5.0,0.6379
B0002BFZ48,1,5.0,0.7003
B0002BKAZW,1,5.0,0.8979
B0002BKIRW,4,5.0,0.9774
B0002BL3PI,1,5.0,0.9117
B0002BQLSM,2,5.0,0.956
B0002CA3XK,3,3.6667,0.106
B0002CDZD0,2,5.0,0.6373
B0002CPC0O,1,1.0,0.1779
B0002CRZRC,1,5.0,0.93
B0002CRZRW,2,3.0,0.7008
B0002CTP4S,1,5.0,0.9908
B0002D1590,2,4.5,0.8218
B0002D8MBY,3,3.6667,0.8778
B0002D9YIY,1,1.0,0.5267
B0002DD8S6,5,5.0,0.5314
B0002DGJS2,10,3.7,0.7397
B0002DGL26,4,3.75,0.4338
B0002DGM5M,2,3.0,0.6412
B0002DGM6Q,2,5.0,0.8326
B0002DGRPC,32,4.75,0.8331
B0002DGRQ6,25,4.8,0.8218
B0002DGRRA,34,4.8529,0.7818
B0002DGRSY,27,4.9259,0.8598
B0002DGRZC,40,4.725,0.8055
B0002DGSRO,6,3.3333,0.4597
B0002DGT1Y,1,1.0,-0.2732
B0002DH22O,3,3.6667,0.8263
B0002DH5MG,5,1.8,0.0184
B0002DHNLE,6,3.8333,0.7144
B0002DHNXC,6,4.0,0.5971
B0002DHNY6,2,4.0,0.8298
B0002DHQ7A,2,4.0,0.8058
B0002DIBI8,1,5.0,0.9601
B0002DIO2G,1,4.0,0.5574
B0002DJ34Y,3,3.3333,0.1154
B0002DJFTW,2,5.0,0.6911
B0002DJFUQ,6,3.6667,0.6696
B0002DJNJE,1,4.0,0.9812
B0002DJZX8,6,1.8333,0.6741
B0002DK2X0,1,5.0,0.959
B0002DK4WO,1,3.0,0.6808
B0002DK60E,6,3.5,0.2934
B0002DOEW0,1,3.0,0.7964
B0002DQYGE,4,4.75,0.6851
B0002DSXVS,3,4.0,0.4076
B0002DU87K,4,5.0,0.6152
B0002E2FH0,4,5.0,0.6762
B0002E2G1U,2,2.5,0.8547
B0002E2GQU,25,3.92,0.6716
B0002E2GT2,2,3.0,0.6242
B0002E3KDI,2,3.0,0.7291
B0002E4EQ0,1,5.0,0.4019
B0002EOVQI,4,4.0,0.1892
B0002EOVVI,1,2.0,0.8074
B0002EOVW2,2,3.0,0.8778
B0002EOW4E,3,3.6667,0.4863
B0002EQTH2,1,5.0,0.7506
B0002EQTI6,1,5.0,0.9335
B0002EQTIG,2,4.0,0.6979
B0002EQTJA,1,5.0,0.9847
B0002EVTEK,1,5.0,0.9576
B0002EW9AI,2,3.0,0.6259
B0002EW9AS,2,5.0,0.4917
B0002EXXD0,1,5.0,0.9674
B0002F5CBA,3,5.0,0.9007
B0002F7MW2,1,1.0,0.7096
B0002F7MX6,2,5.0,0.8048
B0002F9LU8,1,5.0,0.3891
